gvkey,ticker,year,exchange,inddesc,naics,naicsdesc,sic,sicdesc,state,execid,gender,becameceo,title,age,bonus,salary,shrown_excl_opts,shrs_vest_num,shrs_vest_val,stock_awards,stock_awards_fv,stock_unvest_num,stock_unvest_val,total_alt1,total_alt2,total_curr,total_curr_pct,total_sec
31843,HLIT,2023,NAS,Communications Equipment,334220,Radio and Television Broadcasting and Wireless Com,3663,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,CA,23746,MALE,5/4/2006,"President, CEO & Director",58,0,697.455,780.393,451.486,6079.378,3994.583,3994.583,234.696,3060.436,5100.604,7185.399,697.455,22.955,5100.604
31843,HLIT,2023,NAS,Communications Equipment,334220,Radio and Television Broadcasting and Wireless Com,3663,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,CA,31865,MALE,,Senior Vice President of Video R&D,58,0,403.161,156.559,85.984,1149.44,822.138,822.138,104.026,1356.499,1384.985,1712.287,403.161,5.088,1384.985
31843,HLIT,2023,NAS,Communications Equipment,334220,Radio and Television Broadcasting and Wireless Com,3663,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,CA,33090,MALE,6/11/2024,Senior VP & GM of Broadband Business,55,0,371.045,402.214,98.133,1319.611,1404.668,1404.668,112.675,1469.283,1889.569,1804.512,371.045,5.497,1889.569
31843,HLIT,2023,NAS,Communications Equipment,334220,Radio and Television Broadcasting and Wireless Com,3663,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,CA,55152,MALE,,Senior VP & CFO,50,0,85,0,54.92,758.278,0,0,0,0,93.955,852.233,85,-80.755,93.955
31843,HLIT,2023,NAS,Communications Equipment,334220,Radio and Television Broadcasting and Wireless Com,3663,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,CA,60555,MALE,,Senior Vice President of Global Sales,62,0,325.929,142.207,73.153,972.702,614.246,614.246,78.175,1019.403,1127.98,1486.436,325.929,10.883,1127.98
31843,HLIT,2023,NAS,Communications Equipment,334220,Radio and Television Broadcasting and Wireless Com,3663,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,CA,65588,MALE,,Senior Vice President of Business Development,65,0,330.447,153.229,37.686,505.45,472.494,472.494,54.849,715.231,913.29,946.246,330.447,,913.29
31843,HLIT,2023,NAS,Communications Equipment,334220,Radio and Television Broadcasting and Wireless Com,3663,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,CA,65589,MALE,,Chief Financial Officer,54,0,262.308,17.202,0,0,2921.018,2921.018,118.343,1543.192,3271.944,350.926,262.308,,3271.944
31846,DRI,2023,NYS,Restaurants,722511,Full-Service Restaurants,5812,EATING PLACES,FL,50105,MALE,5/30/2022,"CEO, President & Director",56,0,1082.692,51.607,14.414,2419.746,6807.95,6807.95,25.745,3799.962,12004.427,8291.281,1082.692,8.269,12004.427
31846,DRI,2023,NYS,Restaurants,722511,Full-Service Restaurants,5812,EATING PLACES,FL,46450,MALE,,President of Business Development,61,0,747.404,46.139,9.609,1613.108,1361.513,1361.513,7.3,1077.48,3925.173,4913.978,747.404,2.533,3925.173
31846,DRI,2023,NYS,Restaurants,722511,Full-Service Restaurants,5812,EATING PLACES,FL,42430,MALE,,"Senior VP, General Counsel, Chief Compliance Officer & Corporate Secretary",64,0,605.673,19.183,7.687,1290.454,1270.81,1270.809,6.167,910.249,3018.782,5385.021,605.673,,3018.783
31846,DRI,2023,NYS,Restaurants,722511,Full-Service Restaurants,5812,EATING PLACES,FL,57276,MALE,,President of Olive Garden,63,0,747.404,21.429,8.648,1451.782,1543.088,1543.088,7.985,1178.586,3822.325,4892.536,747.404,2.533,3822.325
31846,DRI,2023,NYS,Restaurants,722511,Full-Service Restaurants,5812,EATING PLACES,FL,60801,MALE,,Senior VP & CFO,50,0,741.346,6.085,2.823,473.761,1724.663,1724.663,8.544,1261.094,3864.631,2635.493,741.346,7.908,3864.631
31887,RMD,2023,NYS,Health Care Equipment,334510,Electromedical and Electrotherapeutic Apparatus Ma,3845,ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS,CA,33827,MALE,,Chief Financial Officer,56,0,467.002,85.621,21.603,4851.772,2200.049,2200.049,5.321,1162.639,3109.69,7547.963,467.002,-1.106,3109.69
31887,RMD,2023,NYS,Health Care Equipment,334510,Electromedical and Electrotherapeutic Apparatus Ma,3845,ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS,CA,34178,MALE,,President & COO,63,0,909.125,260.108,40.13,9007.696,2379.947,2379.947,7.292,1593.302,6673.987,19898.934,909.125,2.999,6673.987
31887,RMD,2023,NYS,Health Care Equipment,334510,Electromedical and Electrotherapeutic Apparatus Ma,3845,ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS,CA,45029,MALE,3/1/2013,CEO & Chairman,51,0,1128.211,418.871,79.517,17856.397,8249.986,8249.986,22.149,4839.557,13868.641,31925.211,1128.211,4.405,13868.641
31887,RMD,2023,NYS,Health Care Equipment,334510,Electromedical and Electrotherapeutic Apparatus Ma,3845,ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS,CA,62266,MALE,,Chief Commercial Officer - SaaS,55,0,600,8.846,9.903,2223.562,1650.047,1650.047,2.941,642.609,3309.52,3333.022,600,5.499,3309.52
31887,RMD,2023,NYS,Health Care Equipment,334510,Electromedical and Electrotherapeutic Apparatus Ma,3845,ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS,CA,64208,FEMALE,,President of Sleep & Respiratory Care,52,0,478.745,5.814,1.338,300.65,1943.094,1943.094,1.526,333.431,3496.969,1673.293,478.745,,3496.969
31954,AGTI,2023,NYS,Health Care Services,532490,Other Commercial and Industrial Machinery and Equi,7350,MISCELLANEOUS EQUIPMENT RENTAL AND LEASING,MN,62548,MALE,,Senior VP & Chief Strategy Officer,55,0,325.37,0,23.853,376.921,245.975,0,0,0,1188.123,919.547,325.37,-29.287,1188.124
31954,AGTI,2023,NYS,Health Care Services,532490,Other Commercial and Industrial Machinery and Equi,7350,MISCELLANEOUS EQUIPMENT RENTAL AND LEASING,MN,62549,MALE,,Executive VP & Chief Human Resources Officer,56,0,379.698,43.439,17.811,277.252,255.177,0,4.387,34.745,1066.582,674.189,379.698,-12.771,1066.582
31954,AGTI,2023,NYS,Health Care Services,532490,Other Commercial and Industrial Machinery and Equi,7350,MISCELLANEOUS EQUIPMENT RENTAL AND LEASING,MN,42100,MALE,10/1/2023,CEO & Director,55,250,493.664,1190.558,389.217,5928.13,0,6250,782.217,6195.159,7394.92,10235.234,743.664,-39.784,7394.92
31954,AGTI,2023,NYS,Health Care Services,532490,Other Commercial and Industrial Machinery and Equi,7350,MISCELLANEOUS EQUIPMENT RENTAL AND LEASING,MN,62550,MALE,3/10/2023,"CEO, President & Director",57,0,733.87,0,208.101,2208.582,1886.943,0,0,0,6024.784,3282.38,733.87,12.73,6024.784
31954,AGTI,2023,NYS,Health Care Services,532490,Other Commercial and Industrial Machinery and Equi,7350,MISCELLANEOUS EQUIPMENT RENTAL AND LEASING,MN,62552,FEMALE,,Executive VP & General Counsel,47,0,379.462,18.169,14.949,231.776,255.177,0,17.052,135.052,1059.039,1003.547,379.462,,1059.039
31954,AGTI,2023,NYS,Health Care Services,532490,Other Commercial and Industrial Machinery and Equi,7350,MISCELLANEOUS EQUIPMENT RENTAL AND LEASING,MN,62553,MALE,,Executive VP & CFO,54,0,540.693,137.423,60.367,951.419,666.025,0,53.887,426.785,2297.22,2690.199,540.693,-14.885,2297.22
31954,AGTI,2023,NYS,Health Care Services,532490,Other Commercial and Industrial Machinery and Equi,7350,MISCELLANEOUS EQUIPMENT RENTAL AND LEASING,MN,64876,FEMALE,,Senior VP & Chief Commercial Officer,60,0,400.422,1.943,0,0,179.067,0,8.991,71.209,890.572,420.646,400.422,,890.572
31958,SAFE,2023,NYS,Other Specialized REITs,531190,Lessors of Other Real Estate Property,6798,REAL ESTATE INVESTMENT TRUSTS,NY,60184,MALE,,Senior VP & Chief Accounting Officer,48,167.7,300,0,6.757,301.647,470.965,365.565,1.5,291.21,908.197,844.279,467.7,-10.454,1013.597
31958,SAFE,2023,NYS,Other Specialized REITs,531190,Lessors of Other Real Estate Property,6798,REAL ESTATE INVESTMENT TRUSTS,NY,29700,MALE,10/1/2016,CEO & Chairman,60,0,600,2008.151,96.625,2791.612,7791.612,5000,356.814,39722.923,5613.812,3405.424,600,0,8405.424
31958,SAFE,2023,NYS,Other Specialized REITs,531190,Lessors of Other Real Estate Property,6798,REAL ESTATE INVESTMENT TRUSTS,NY,56506,MALE,,"President, Chief Investment Officer & Director",42,1920,550,0,74.233,2720.647,6690.135,1690.135,264.939,21886.311,4475.72,5506.232,2470,9.292,9475.72
31958,SAFE,2023,NYS,Other Specialized REITs,531190,Lessors of Other Real Estate Property,6798,REAL ESTATE INVESTMENT TRUSTS,NY,63035,MALE,,Chief Financial Officer,38,625,400,68.913,18.99,833.136,3649.749,3649.749,65.105,2377.157,4919.919,2103.306,1025,50.735,4919.919
31994,GPMT,2023,NYS,Mortgage REITs,525990,Other Financial Vehicles,6798,REAL ESTATE INVESTMENT TRUSTS,NY,55538,MALE,,VP & COO,64,0,600,201.822,50.446,297.304,1199.994,0,232.911,1383.491,967.015,1264.319,600,0,2167.009
31994,GPMT,2023,NYS,Mortgage REITs,525990,Other Financial Vehicles,6798,REAL ESTATE INVESTMENT TRUSTS,NY,55540,MALE,4/7/2017,"President, CEO & Director",67,0,1000,307.586,0,0,2249.997,0,0,0,1799.823,1799.823,1000,0,4049.82
31994,GPMT,2023,NYS,Mortgage REITs,525990,Other Financial Vehicles,6798,REAL ESTATE INVESTMENT TRUSTS,NY,55541,MALE,,"VP, CFO, Head of IR & Treasurer",47,0,600,93.756,29.344,172.353,969.998,0,190.772,1133.186,967.015,1139.368,600,7.143,1937.013
31994,GPMT,2023,NYS,Mortgage REITs,525990,Other Financial Vehicles,6798,REAL ESTATE INVESTMENT TRUSTS,NY,55542,MALE,,"VP, Chief Investment Officer & Co-Head of Originations",59,0,600,152.088,50.446,297.304,1199.994,0,232.911,1383.491,967.015,1264.319,600,0,2167.009
31994,GPMT,2023,NYS,Mortgage REITs,525990,Other Financial Vehicles,6798,REAL ESTATE INVESTMENT TRUSTS,NY,60185,MALE,,"VP, Chief Development Officer & Co-Head of Originations",55,0,600,80.073,52.251,308.856,1199.994,0,232.911,1383.491,964.015,1272.871,600,0,2164.009
32106,BKR,2023,NAS,Oil & Gas Equipment & Services,213112,Support Activities for Oil and Gas Operations,1389,"OIL AND GAS FIELD SERVICES, NOT ELSEWHERE CLASSIFI",TX,55154,MALE,7/1/2017,"Chairman, President & CEO",50,0,1589.23,730.625,387.382,11432.347,12083.545,12083.545,257.594,8804.563,21680.736,21029.538,1589.23,3.042,21680.736
32106,BKR,2023,NAS,Oil & Gas Equipment & Services,213112,Support Activities for Oil and Gas Operations,1389,"OIL AND GAS FIELD SERVICES, NOT ELSEWHERE CLASSIFI",TX,56603,MALE,,Strategic Adviser,61,0,298.901,117.239,77.116,2241.908,1535.44,799.714,0,0,3690.927,5762.627,298.901,-61.555,4426.653
32106,BKR,2023,NAS,Oil & Gas Equipment & Services,213112,Support Activities for Oil and Gas Operations,1389,"OIL AND GAS FIELD SERVICES, NOT ELSEWHERE CLASSIFI",TX,56604,FEMALE,,Executive Vice President of Oilfield Services & Equipment,54,0,950,130.015,96.952,2891.588,3126.85,1499.993,163.442,5586.448,5306.744,7063.731,950,1.604,6933.601
32106,BKR,2023,NAS,Oil & Gas Equipment & Services,213112,Support Activities for Oil and Gas Operations,1389,"OIL AND GAS FIELD SERVICES, NOT ELSEWHERE CLASSIFI",TX,50482,FEMALE,,Chief Financial Officer,53,0,919.23,51.817,60.408,2145.088,3648.002,1898.006,178.86,6113.435,4292.231,4539.313,919.23,-56.875,6042.227
32106,BKR,2023,NAS,Oil & Gas Equipment & Services,213112,Support Activities for Oil and Gas Operations,1389,"OIL AND GAS FIELD SERVICES, NOT ELSEWHERE CLASSIFI",TX,59503,MALE,,Executive Vice President of Industrial & Energy Technology,54,2500,824.519,9.593,0,0,4605.668,2605.698,107.793,3684.365,7207.854,4602.156,3324.519,,9207.824
32106,BKR,2023,NAS,Oil & Gas Equipment & Services,213112,Support Activities for Oil and Gas Operations,1389,"OIL AND GAS FIELD SERVICES, NOT ELSEWHERE CLASSIFI",TX,64972,FEMALE,,Chief Legal Officer,52,0,469.615,0,85.457,2516.757,1771.867,849.989,0,0,1527.407,3194.175,469.615,,2449.285
32106,BKR,2023,NAS,Oil & Gas Equipment & Services,213112,Support Activities for Oil and Gas Operations,1389,"OIL AND GAS FIELD SERVICES, NOT ELSEWHERE CLASSIFI",TX,65284,MALE,,Senior Vice President of Enterprise Operational Excellence,44,0,475,19.998,16.314,490.701,742.573,386.351,34.883,1192.301,1920.744,2025.094,475,,2276.966
32154,JBGS,2023,NYS,Office REITs,531120,Lessors of Nonresidential Buildings (except Miniwa,6798,REAL ESTATE INVESTMENT TRUSTS,MD,55158,MALE,7/18/2017,CEO & Trustee,50,1125,750,92.682,199.243,3515.03,5999.983,0,0,0,1884.9,5399.93,1875,0,7884.883
32154,JBGS,2023,NYS,Office REITs,531120,Lessors of Nonresidential Buildings (except Miniwa,6798,REAL ESTATE INVESTMENT TRUSTS,MD,56154,FEMALE,,Chief Financial Officer,,825,550,,21.488,368.312,1249.985,624.986,104.201,1772.459,2009.886,1753.212,1375,0,2634.885
32154,JBGS,2023,NYS,Office REITs,531120,Lessors of Nonresidential Buildings (except Miniwa,6798,REAL ESTATE INVESTMENT TRUSTS,MD,56155,MALE,,Chief Development Officer,52,750,500,0.009,34.088,577.371,1499.982,1499.982,75.745,1288.422,2759.882,1837.271,1250,0,2759.882
32154,JBGS,2023,NYS,Office REITs,531120,Lessors of Nonresidential Buildings (except Miniwa,6798,REAL ESTATE INVESTMENT TRUSTS,MD,61556,MALE,,Chief Legal Officer & Corporate Secretary,60,600,400,5.822,17.834,316.384,944.983,472.498,3.066,52.153,1482.398,1326.284,1000,,1954.883
32154,JBGS,2023,NYS,Office REITs,531120,Lessors of Nonresidential Buildings (except Miniwa,6798,REAL ESTATE INVESTMENT TRUSTS,MD,63229,MALE,,Chief Investment Officer,37,712.5,475,8.35,60.301,1094.407,1149.989,1149.989,75.467,1283.694,2347.389,2291.807,1187.5,11.765,2347.389
32348,KRYS,2023,NAS,Biotechnology,325414,Biological Product (except Diagnostic) Manufacturi,2836,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",PA,65727,FEMALE,,Executive VP & Chief Accounting Officer,42,210,391.667,12.936,4.9,384.454,819.1,819.1,10,1240.6,1433.967,3347.375,601.667,16.452,2574.971
32348,KRYS,2023,NAS,Biotechnology,325414,Biological Product (except Diagnostic) Manufacturi,2836,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",PA,65728,MALE,12/1/2015,"Founder, Chairman, President & CEO",58,487.5,733.333,1612.262,10.2,800.292,2047.75,0,0,0,4176.144,2123.925,1220.833,25.879,6223.894
32348,KRYS,2023,NAS,Biotechnology,325414,Biological Product (except Diagnostic) Manufacturi,2836,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",PA,65730,MALE,,Executive VP & Chief Commercial Officer,53,0,276.515,0,0,0,819.1,819.1,0,0,2264.328,7008.046,276.515,-57.35,2264.328
32348,KRYS,2023,NAS,Biotechnology,325414,Biological Product (except Diagnostic) Manufacturi,2836,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",PA,65731,FEMALE,,"Founder, COO, President of R&D and Director",58,307.125,575,1640.882,7.1,557.066,1228.65,0,0,0,895.325,1452.391,882.125,13.481,3835.481
32372,CNR,2023,NYS,Coal & Consumable Fuels,212115,Underground Coal Mining (eff_from 06/15/2022),1220,BITUMINOUS COAL AND LIGNITE MINING,PA,52216,MALE,,Chief Administrative Officer,53,0,404.641,3.121,21.753,1646.341,456.019,304.013,10.496,1055.163,1898.373,3240.701,404.641,10,2050.379
32372,CNR,2023,NYS,Coal & Consumable Fuels,212115,Underground Coal Mining (eff_from 06/15/2022),1220,BITUMINOUS COAL AND LIGNITE MINING,PA,51241,MALE,6/21/2017,CEO & Director,66,1000,1000,468.635,364.486,25287.234,3000,0,80.901,8132.978,10194.665,35481.899,2000,0,13194.665
32372,CNR,2023,NYS,Coal & Consumable Fuels,212115,Underground Coal Mining (eff_from 06/15/2022),1220,BITUMINOUS COAL AND LIGNITE MINING,PA,55160,FEMALE,,General Counsel & Secretary,52,0,472.067,24.492,45.599,3412.972,585.074,0,15.323,1540.421,2126.948,5539.92,472.067,5.016,2712.022
32372,CNR,2023,NYS,Coal & Consumable Fuels,212115,Underground Coal Mining (eff_from 06/15/2022),1220,BITUMINOUS COAL AND LIGNITE MINING,PA,61178,MALE,,CFO & President,43,0,595.577,21.769,24.516,2024.571,900,600,18.496,1859.403,3125.289,4549.86,595.577,23.215,3425.289
32372,CNR,2023,NYS,Coal & Consumable Fuels,212115,Underground Coal Mining (eff_from 06/15/2022),1220,BITUMINOUS COAL AND LIGNITE MINING,PA,61179,MALE,,Chief Accounting Officer & Controller,44,0,252.558,10.423,8.261,627.465,112.5,0,2.91,292.542,625.732,1253.197,252.558,9.9,738.232
32530,ALTR,2023,NAS,Application Software,511210,Software Publishers (eff thru 6/14/2022),7372,PREPACKAGED SOFTWARE,MI,65737,MALE,,Chief Technology Officer,52,0,340,24.059,2.265,148.297,387.098,387.098,3.551,298.817,1303.867,650.297,340,3.03,1303.867
32530,ALTR,2023,NAS,Application Software,511210,Software Publishers (eff thru 6/14/2022),7372,PREPACKAGED SOFTWARE,MI,65738,FEMALE,,Chief Operating Officer,35,0,250,13.814,1.696,111.296,325.95,325.95,2.779,233.853,1127.2,563.296,250,,1127.2
32530,ALTR,2023,NAS,Application Software,511210,Software Publishers (eff thru 6/14/2022),7372,PREPACKAGED SOFTWARE,MI,65739,MALE,,Chief Revenue Officer,56,0,215,26.985,2.291,151.03,325.95,325.95,9.571,755.752,761.95,1059.2,215,,1105.2
32530,ALTR,2023,NAS,Application Software,511210,Software Publishers (eff thru 6/14/2022),7372,PREPACKAGED SOFTWARE,MI,65741,MALE,1/1/1992,"Founder, Chairman & CEO",66,0,860,17004.537,20.848,1385.274,2477.22,2477.22,69.25,5827.388,7318.992,3041.886,860,3.614,7318.992
32530,ALTR,2023,NAS,Application Software,511210,Software Publishers (eff thru 6/14/2022),7372,PREPACKAGED SOFTWARE,MI,59113,MALE,,Chief Financial Officer,43,0,435,17.922,10,640.6,1280.118,1280.118,23.75,1998.563,2555.581,1339.8,435,2.353,2555.581
32541,CARG,2023,NAS,Interactive Media & Services,519290,Web Search Portals and All Other Information Servi,7370,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",MA,63902,MALE,,Chief Technology Officer,51,7.5,369.5,48.305,44.541,813.457,1999.98,1999.98,117.931,2849.213,2623.936,1437.413,377,8.489,2623.936
32541,CARG,2023,NAS,Interactive Media & Services,519290,Web Search Portals and All Other Information Servi,7370,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",MA,63904,MALE,1/1/2006,Founder & Executive Chairman,59,0,10,16210.096,0,0,2499.991,2499.991,182.416,4407.17,2509.991,10,10,0,2509.991
32541,CARG,2023,NAS,Interactive Media & Services,519290,Web Search Portals and All Other Information Servi,7370,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",MA,63905,MALE,1/18/2021,CEO & Director,48,0,565,529.866,0,0,2564.246,2564.246,219.176,5295.291,3753.213,1188.967,565,1.582,3753.213
32541,CARG,2023,NAS,Interactive Media & Services,519290,Web Search Portals and All Other Information Servi,7370,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",MA,65590,FEMALE,,"Chief Financial Officer, Principal Financial Officer & Principal Accounting Officer",41,50,31.023,,0,0,1999.998,1999.998,91.575,2212.452,2100.72,100.722,81.023,,2100.72
32541,CARG,2023,NAS,Interactive Media & Services,519290,Web Search Portals and All Other Information Servi,7370,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",MA,65591,MALE,,Head of Industry Transformation & CEO of CarOffer,47,320,88.542,153.626,0,0,2799.986,2799.986,156.075,3770.772,3278.952,478.966,408.542,,3278.952
32574,EYE,2023,NAS,Other Specialty Retail,446130,Optical Goods Stores (eff thru 6/14/2022),5990,"RETAIL STORES, NOT ELSEWHERE CLASSIFIED",GA,62083,MALE,,Senior VP & Chief People Officer,48,0,395.4,32.162,11.2,257.239,850.011,850.012,23.845,499.076,1633.325,1040.552,395.4,5.689,1633.324
32574,EYE,2023,NAS,Other Specialty Retail,446130,Optical Goods Stores (eff thru 6/14/2022),5990,"RETAIL STORES, NOT ELSEWHERE CLASSIFIED",GA,62086,MALE,,"Senior VP, General Counsel & Secretary",45,0,423.077,35.267,9.944,226.083,850.011,850.012,23.845,499.076,1704.809,1080.88,423.077,7.949,1704.808
32574,EYE,2023,NAS,Other Specialty Retail,446130,Optical Goods Stores (eff thru 6/14/2022),5990,"RETAIL STORES, NOT ELSEWHERE CLASSIFIED",GA,62087,FEMALE,,Senior VP & CFO,45,0,405.539,21.307,7.465,166.418,875.043,875.042,22.994,481.265,1678.159,969.535,405.539,,1678.16
32574,EYE,2023,NAS,Other Specialty Retail,446130,Optical Goods Stores (eff thru 6/14/2022),5990,"RETAIL STORES, NOT ELSEWHERE CLASSIFIED",GA,62090,MALE,1/1/2003,"CEO, President & Director",62,0,1000,976.527,59.568,1438.03,6000.007,6000.006,167.922,3514.608,8617.437,4055.461,1000,0.888,8617.438
32574,EYE,2023,NAS,Other Specialty Retail,446130,Optical Goods Stores (eff thru 6/14/2022),5990,"RETAIL STORES, NOT ELSEWHERE CLASSIFIED",GA,62091,MALE,,Senior VP & COO,59,0,608.308,63.182,27.899,640.312,1500.035,1500.036,46.799,979.504,2849.972,1990.248,608.308,-2.497,2849.971
32580,VICI,2023,NYS,Other Specialized REITs,531120,Lessors of Nonresidential Buildings (except Miniwa,6798,REAL ESTATE INVESTMENT TRUSTS,NY,62096,MALE,,"Executive VP, CFO & Treasurer",52,0,625,338.469,93.584,3045.07,2125,0,58.681,1870.75,2328.322,5373.392,625,8.696,4453.322
32580,VICI,2023,NYS,Other Specialized REITs,531120,Lessors of Nonresidential Buildings (except Miniwa,6798,REAL ESTATE INVESTMENT TRUSTS,NY,62099,MALE,10/6/2017,CEO & Director,67,0,1000,1163.447,238.355,7748.927,6250,0,154.058,4911.369,5027.678,12776.605,1000,0,11277.678
