ticker,year,gvkey,gender,co_per_rol,pceo,pcfo,title,age,bonus,opt_exer_val,opt_unex_exer_est_val,opt_unex_unexer_est_val,othcomp,pension_value_tot,salary,stock_awards,stock_unvest_val,tdc1,tdc2,total_sec
PLD,2023,29984,MALE,32624,,,"Chief Legal Officer, General Counsel, Secretary & Head of Global Strategic Risk Mgmt. and ESG Dept.",57,1077.4,0,0,0,27.5,0,650,11796.718,58233.172,13551.618,13551.618,13551.618
PLD,2023,29984,MALE,45583,CEO,,"Co-Founder, Chairman & CEO",66,1912.5,0,0,0,12,0,0.001,48967.096,190100.064,50891.597,50891.597,50891.597
PLD,2023,29984,MALE,48571,,,Advisor,57,877.5,0,0,0,27.5,0,650,13443.881,60497.273,14998.881,14998.881,14998.881
PLD,2023,29984,MALE,69558,,CFO,"CFO, MD of Treasury & Financial Planning and Treasurer",50,918,0,0,0,16.765,0,691.732,9041.068,15451.605,10667.565,10667.565,10667.565
PLD,2023,29984,MALE,71966,,,President,45,994.5,0,0,0,23.75,0,687.693,11070.243,20288.658,12776.186,12776.186,12776.186
INVH,2023,30004,MALE,68433,,,"Executive VP - Legal, Chief Legal Officer & Secretary",66,0,0,0,0,13.2,0,512.116,950.031,2064.883,1742.786,1742.786,1980.293
INVH,2023,30004,MALE,68435,CEO,,"Co-Founder, CEO & Director",42,0,0,0,0,11.385,0,990.385,7500.031,12495.209,2893.291,2893.291,10393.322
INVH,2023,30004,MALE,68437,,,President & COO,55,0,0,0,0,14.2,0,700,2750.036,2048.715,4459.556,4459.556,4459.556
INVH,2023,30004,MALE,68438,,,Advisor,52,0,0,0,0,269.601,0,306.923,309.648,3840.854,1260.618,1260.618,1260.618
INVH,2023,30004,MALE,71967,,,Executive VP & Chief Investment Officer,,0,0,0,0,15.888,0,280,2000.031,1929.33,3345.919,3345.919,3345.919
INVH,2023,30004,MALE,71968,,CFO,"Executive VP, CFO & Treasurer",,0,0,0,0,13.2,0,400.019,1200.045,553.434,1760.891,1760.891,2060.909
EXP,2023,30032,MALE,42821,,,"Executive Vice President of Strategy, Corporate Development & Communications",70,0,0,0,0,0,0,148.449,2203.87,0,2352.319,2352.319,2352.319
EXP,2023,30032,MALE,42823,,CFO,Executive VP of Finance & Administration and CFO,48,0,1609.516,5612.487,412.286,62.703,0,590,1300,5008.625,2318.742,3928.258,2968.742
EXP,2023,30032,MALE,51278,CEO,,"CEO, President & Director",51,0,5420.649,8555.955,1011.87,108.736,0,1040,4800,2989.794,3256.077,8676.726,8056.077
EXP,2023,30032,MALE,66471,,,President of American Gypsum Company LLC,62,0,202.481,0,0,0,0,59.697,1469.304,0,115.812,262.178,1585.116
EXP,2023,30032,MALE,70710,,,"Executive VP, General Counsel & Secretary",47,0,1684.185,1928.583,0,49.497,0,475,750,1333.749,1088.963,2773.148,1838.963
EXP,2023,30032,MALE,72513,,,Senior Vice President of Cement East,50,0,817.6,389.216,185.405,38.124,0,323.912,450,667.418,916.205,1733.805,1141.205
EXP,2023,30032,MALE,72514,,,President of American Gypsum Company,51,0,1646.272,134.751,0,39.904,0,346.286,500,381.537,1079.45,2725.722,1329.45
AEO,2023,30059,MALE,17998,CEO,,Executive Chairman of the Board & CEO,69,0,0,7405.624,3800.945,315.33,0,1817.308,5810.002,4315.369,16793.219,14303.217,16793.219
AEO,2023,30059,MALE,47293,,,Executive VP & COO,49,0,2529.588,0,1483.577,49.889,0,1090.385,2275.002,1684.96,6571.046,8125.633,6571.046
AEO,2023,30059,FEMALE,50778,,,President and Executive Creative Director of AE & Aerie,56,0,1013.84,2303.755,1928.007,51.087,0,1530.769,2939.989,2213.465,10374.152,10127.993,10374.152
AEO,2023,30059,MALE,66011,,CFO,Executive VP & CFO,48,0,0,368.76,732.392,13.962,0,907.692,1120.004,828.3,4337.039,3857.042,4337.039
AEO,2023,30059,FEMALE,70052,,,Executive VP & Chief HR Officer,52,0,0,28.439,338.664,49.749,0,634.231,525.006,365.632,2448.756,2223.755,2448.756
ADC,2023,30067,MALE,47958,CEO,,"President, CEO & Director",44,0,0,0,0,55.277,0,895.481,4212.33,6806.658,8226.103,8226.103,8226.103
ADC,2023,30067,FEMALE,63859,,,General Counsel,55,0,0,0,0,37.623,0,384.216,631.854,515.057,1343.381,1343.381,1343.381
ADC,2023,30067,MALE,66012,,,Chief Growth Officer,55,0,0,0,0,37.623,0,430.322,1053.061,714.797,2102.263,2102.263,2102.264
ADC,2023,30067,FEMALE,67608,,,Chief Operating Officer,33,0,0,0,0,33.161,0,290.331,263.269,397.969,781.76,781.76,781.761
ADC,2023,30067,MALE,67610,,CFO,"CFO, Secretary & Investor Relations Professional",30,0,0,0,0,18.193,0,378.673,421.287,271.063,1394.97,1394.97,1394.97
HLNE,2023,30076,FEMALE,72797,,,Chief Operating Officer & Chief Risk Officer,,924.125,0,0,0,562.322,0,325,362.98,1130.193,2174.427,2174.427,2174.427
HLNE,2023,30076,MALE,72798,CEO,,Executive Co-Chairman,70,0,0,0,0,26.295,0,350,0,0,376.295,376.295,376.295
HLNE,2023,30076,MALE,72799,,,MD & Chief Accounting Officer,42,310,0,0,0,18.674,0,296.539,55.069,70.475,680.282,680.282,680.282
HLNE,2023,30076,MALE,72800,,CFO,CFO & Treasurer,50,630,0,0,0,147.62,0,325,247.501,512.494,1350.121,1350.121,1350.121
HLNE,2023,30076,MALE,72802,,,CFO & Treasurer,51,0,0,0,0,430.911,0,285,123.502,0,715.911,715.911,839.413
HLNE,2023,30076,FEMALE,72803,,,General Counsel & Secretary,60,423.5,0,0,0,48.26,0,325,166.439,557.259,963.199,963.199,963.199
HLNE,2023,30076,MALE,72805,,,Co-CEO & Member of the Board,53,1402.886,0,0,0,582.115,0,319.706,551.097,1919.965,2855.804,2855.804,2855.804
HLNE,2023,30076,MALE,72807,,,Co-CEO and Member of the Board,51,2100,0,0,0,647.994,0,325,824.899,2887.107,3897.893,3897.893,3897.893
IR,2023,30098,MALE,54371,,,Senior VP and GM of the Global Precision & Science Technologies,45,0,8085.198,0,0,169.684,0,356.254,2075.168,0,3176.083,10686.304,3176.083
IR,2023,30098,MALE,54372,,,"Senior VP, General Counsel, Chief Compliance Officer & Secretary",51,0,0,4121.617,970.544,70.319,0,515,1037.546,1051.283,2690.354,2402.866,2690.353
IR,2023,30098,MALE,54375,CEO,,"Chairman, CEO & President",48,0,0,111420.183,8410.223,175.945,0,1133,6315.82,6836.391,15523.751,11056.766,15523.75
IR,2023,30098,MALE,64259,,,Senior Vice President of IR Execution Excellence (IRX) & Business Excellence,61,0,0,2199.58,753.466,62.756,0,452.5,902.235,836.433,2357.485,2107.491,2357.485
IR,2023,30098,MALE,66013,,CFO,Senior VP & CFO,41,0,10364.607,3807.757,1185.132,68.598,0,600,1624.013,1389.646,3805.091,13719.718,3805.091
IR,2023,30098,MALE,72337,,,Senior VP and GM of Industrial Technologies & Services of Americas,67,0,2913.104,2623.175,670.693,52.226,0,418.75,811.978,768.219,2132.694,4820.808,2132.694
NKTR,2023,30137,MALE,51446,CEO,,"CEO, President & Director",70,0,0,0,84.5,93.465,0,1084.59,0,160.483,3135.576,2671.996,3135.576
NKTR,2023,30137,FEMALE,62156,,,Chief Financial Officer,57,0,0,0,0,883.999,0,355.76,0,0,1239.759,1239.759,1239.759
NKTR,2023,30137,MALE,64260,,,Chief Research & Development Officer,48,0,0,0,16.25,490.585,0,703.49,0,54.949,1773.364,1684.214,1773.364
NKTR,2023,30137,MALE,66014,,,"Senior VP, Chief Legal Officer & Secretary",51,0,0,0,21.125,20.878,0,540,0,62.357,1100.468,984.573,1100.468
NKTR,2023,30137,FEMALE,72338,,CFO,Interim Chief Financial Officer,57,0,0,0,0,376.3,0,0,0,0,376.3,376.3,376.3
PUMP,2023,30145,MALE,66015,,CFO,Chief Financial Officer,56,0,0,0,0,72.509,0,515,1486.143,899.501,2479.852,2479.852,2479.852
PUMP,2023,30145,MALE,66016,,,President & COO,41,0,0,0,0,52.359,0,572,2105.373,1274.179,3230.832,3230.832,3230.832
PUMP,2023,30145,MALE,67174,CEO,,CEO & Director,36,0,0,0,0,41.414,0,800,4210.746,2246.896,5787.96,5787.96,5787.96
PUMP,2023,30145,MALE,71487,,,General Counsel & Corporate Secretary,40,0,0,0,0,51.414,0,387,834.721,366.022,1543.135,1543.135,1543.135
PUMP,2023,30145,MALE,71488,,,Chief Commercial Officer,41,0,0,0,0,56.729,0,365.193,3449.874,3030.468,4286.296,4286.296,4286.296
FLEX,2023,30170,MALE,73120,,CFO,Chief Financial Officer,49,0,0,0,0,263.308,0,735,2682.924,10492.153,4408.882,4408.882,4630.206
FLEX,2023,30170,MALE,73124,,,President of Global Operations & Supply Chain,47,0,0,0,0,270.977,0,700,2167.992,6395.991,3927.315,3927.315,3927.315
FLEX,2023,30170,MALE,73127,,,Executive VP & General Counsel,59,0,0,0,0,239.142,0,663,1951.184,7713.627,3416.876,3416.876,3496.366
FLEX,2023,30170,FEMALE,73132,CEO,,CEO & Director,56,0,0,0,0,479.25,0,1325,11382.142,43874.13,9861.921,9861.921,15111.097
FLEX,2023,30170,MALE,73137,,,President of Flex Agility Solutions,56,0,0,0,0,262.671,0,735,1951.184,7880.62,2181.514,2181.514,3531.274
ABCB,2023,30222,MALE,51820,,,Corporate Executive VP & Chief Credit Officer,61,0,0,0,0,42.687,759.737,412,505.709,462.33,1341.745,1341.745,1451.75
ABCB,2023,30222,MALE,59395,,,Corporate EVP & Chief Banking Officer,54,0,0,0,0,45.908,255.625,500,505.709,471.879,1512.183,1512.183,1550.612
ABCB,2023,30222,MALE,61820,,,Corporate Executive VP & Chief Strategy Officer,62,0,0,0,0,45.858,566.369,452.833,606.862,552.835,1589.147,1589.147,1686.502
ABCB,2023,30222,FEMALE,61821,,CFO,Corporate Executive VP & CFO,49,0,0,0,0,46.105,100.439,482.667,606.862,562.384,1651.114,1651.114,1666.576
ABCB,2023,30222,MALE,64262,CEO,,Vice Chairman & CEO,55,0,0,0,0,98.204,0,918.333,2629.751,2131.973,5088.214,5088.214,5088.214
PENN,2023,30259,MALE,54920,CEO,,"President, CEO & Director",47,0,2445.285,8472.064,0,423.826,0,1800,3388.48,6277.299,15542.305,12422.591,15542.305
PENN,2023,30259,MALE,67993,,,Executive Vice President of Operations,53,0,0,230.974,0,100.196,0,948.077,839.58,1444.162,4479.774,2817.27,4479.774
PENN,2023,30259,FEMALE,67994,,CFO,"Executive VP, CFO & Principal Accounting Officer",54,0,0,0,0,100.15,0,844.808,751.055,1291.997,4008.017,2520.513,4008.017
PENN,2023,30259,MALE,70053,,,"Executive VP, Chief Strategy Officer & Secretary",47,0,0,243.907,0,91.979,0,723.079,526.479,973.356,2914.779,2044.787,2914.779
SSD,2023,30260,MALE,46858,,CFO,CFO & Treasurer,56,0,0,0,0,33.5,0,551.668,897.897,352.404,2202.903,2202.903,2202.903
SSD,2023,30260,MALE,50268,,,Executive Vice President of North American Sales - Simpson Strong-Tie Company Inc,59,0,0,0,0,33,0,484.1,631.171,482.676,1435.136,1435.136,1540.378
SSD,2023,30260,MALE,67611,CEO,,"CEO, President & Director",54,0,0,0,0,33,0,800,2823.117,2421.097,5139.549,5139.549,5139.549
SSD,2023,30260,MALE,71489,,,Executive Vice President of Europe - Simpson Strong-Tie Switzerland GmbH,46,0,0,0,0,67.854,0,383.897,713.437,409.819,1603.802,1603.802,1651.541
SSD,2023,30260,MALE,71490,,,Executive Vice President of North America - Simpson Strong-Tie Company Inc,60,0,0,0,0,33,0,454.48,531.546,436.942,1564.876,1564.876,1592.634
LBRT,2023,30284,MALE,70711,,,Chief Accounting Officer,50,105,0,0,0,20.8,0,312.692,619.062,1065.707,1020.257,1020.257,1435.029
LBRT,2023,30284,MALE,70712,,,President,51,189,0,0,0,20.8,0,469.462,1609.575,2072.822,2968.291,2968.291,2968.292
LBRT,2023,30284,MALE,70713,CEO,,"Founder, Chairman & CEO",58,300,0,0,0,20.8,0,638.231,3590.569,4631.523,5628.099,5628.099,5628.1
LBRT,2023,30284,MALE,70714,,,Chief Legal Officer & Corporate Secretary,48,135,0,0,0,20.8,0,416.923,996.456,1393.188,2054.504,2054.504,2054.504
LBRT,2023,30284,MALE,70715,,CFO,CFO & Treasurer,61,174,0,0,0,20.8,0,424.923,1609.575,2072.822,2854.827,2854.827,2854.828
ESS,2023,30293,MALE,27401,,,"President, CEO & Director",66,0,0,39.289,0,25.635,0,600,0,0,2742.016,2742.016,2742.016
ESS,2023,30293,FEMALE,52817,CEO,,"President, CEO & Director",52,0,0,267.852,535.704,47.823,0,862.5,0,0,3076.648,3076.648,3076.648
ESS,2023,30293,MALE,63861,,,Executive VP & Chief Investment Officer,49,0,0,219.155,0,961.918,0,391.346,0,0,1353.264,1353.264,1353.264
ESS,2023,30293,FEMALE,67612,,CFO,Executive VP & CFO,45,0,0,104.721,209.409,35.655,0,650,0,0,1684.537,1684.537,1684.537
ESS,2023,30293,FEMALE,69559,,,"Executive VP, Chief Administrative Officer, General Counsel & Secretary",42,0,0,85.229,170.457,44.17,0,495,0,0,1288.332,1288.332,1288.332
HIW,2023,30298,MALE,37394,,,"Executive VP, General Counsel & Secretary",52,0,0,0,0,68.111,0,351.588,606.241,506.176,1328.875,1328.875,1328.875
HIW,2023,30298,MALE,47298,CEO,,"President, CEO & Director",57,0,0,0,0,191.462,0,755.769,2540.103,2011.549,4702.879,4702.879,4702.879
HIW,2023,30298,MALE,63862,,CFO,Executive VP & CFO,47,0,0,0,0,72.314,0,484.71,835.751,574.092,1893.937,1893.937,1893.937
HIW,2023,30298,MALE,63863,,,Executive VP  & COO,49,0,0,0,0,85.44,0,478.743,825.465,689.213,1884.64,1884.64,1884.64
FR,2023,30384,MALE,52820,,CFO,"CFO, Senior VP, Treasurer & Assistant Secretary",55,0,0,0,0,21.437,0,376,889.757,488.725,1905.194,1905.194,1905.194
FR,2023,30384,MALE,52827,,,Executive Vice President of East Region,60,0,0,0,0,32.438,0,434,928.899,517.588,2071.077,2071.077,2346.837
FR,2023,30384,MALE,52829,,,"Co-Founder, Chief Investment Officer & Executive VP of West Region",60,0,0,0,0,31.037,0,522,1526.341,836.189,3223.378,3223.378,3223.378
FR,2023,30384,MALE,54924,CEO,,"President, CEO & Director",61,0,0,0,0,31.037,0,836,3714.199,2022.107,3802.145,3802.145,6413.736
FR,2023,30384,FEMALE,67613,,,General Counsel & Secretary,52,0,0,0,0,21.437,0,314,508.76,286.841,916.205,916.205,1274.197
HCC,2023,30397,MALE,62591,,CFO,Chief Financial Officer,62,0,0,0,0,141.383,0,468.663,1138.046,413.56,1988.129,1988.129,2544.82
HCC,2023,30397,FEMALE,62593,,,Chief Administrative Officer & Corporate Secretary,51,0,0,0,0,113.483,0,414.746,855.173,707.679,1760.091,1760.091,1982.71
FDP,2023,30443,MALE,63865,CEO,,,46,0,0,0,0,48.142,0,1200.046,2433.301,5210.887,4449.49,4449.49,4449.489
FDP,2023,30443,MALE,67996,,,COO & Executive VP,47,0,0,0,0,19.543,0,833.654,689.381,1432.913,1643.729,1643.729,1643.728
FDP,2023,30443,FEMALE,69560,,CFO,"Senior VP, CFO & Principal Accounting Officer",57,0,0,0,0,7.8,0,485,245.859,306.168,738.658,738.658,738.659
FDP,2023,30443,MALE,69561,,,Senior Vice President of North American Operations,49,0,0,0,0,9.45,0,440,223.046,325.746,720.493,720.493,720.493
FDP,2023,30443,MALE,72339,,,Senior Vice President of North American Sales & Marketing,58,0,0,0,0,11.1,0,420,212.893,276.751,689.809,689.809,689.808
FDP,2023,30443,FEMALE,72340,,,"Senior VP, General Counsel, Corporate Secretary and Chief Ethics & Compliance Officer",48,0,0,0,0,8.403,0,394.462,201.005,244.521,672.276,672.276,672.275
GBX,2023,30463,MALE,51826,,,"Senior VP, Chief Legal & Compliance Officer",68,0,0,0,0,87.894,0,465,645.875,677.555,1932.4,1932.4,1932.4
GBX,2023,30463,FEMALE,53946,CEO,,"President, CEO & Director",56,0,0,0,0,184.821,0,900,2819.19,2410.513,5639.481,5639.481,5639.481
GBX,2023,30463,MALE,61303,,CFO,Senior VP & CFO,60,0,0,0,0,90.503,0,525,702.254,640.953,2100.033,2100.033,2100.033
GBX,2023,30463,MALE,61304,,,Executive Vice President & President of The Americas,61,0,0,0,0,103.975,0,591.667,1230.202,1187.084,2911.176,2911.176,2911.176
GBX,2023,30463,MALE,71119,,,Senior VP & Chief Operations Officer of The Americas,57,0,0,0,0,104.917,0,560,861.138,831.963,2458.651,2458.651,2458.651
MATW,2023,30477,MALE,33890,CEO,,"CEO, President & Director",63,0,0,0,0,36.122,0,1037.838,4152.75,6527.153,6397.196,6397.196,6473.964
MATW,2023,30477,MALE,33891,,CFO,CFO & Corporate Secretary,63,0,0,0,0,54.02,0,632.852,1052.03,2375.456,2240.866,2240.866,2271.437
MATW,2023,30477,MALE,44871,,,Executive VP & General Counsel,54,0,0,0,0,26.261,0,444.681,553.7,1426.052,1326.987,1326.987,1344.235
MATW,2023,30477,MALE,46519,,,Executive VP & Group President of Memorialization,60,0,0,0,0,37.78,0,503.428,636.755,1511.654,1653.914,1653.914,1679.468
MATW,2023,30477,MALE,66923,,,Executive VP & President of SGK Brand Solutions,59,0,0,0,0,29.765,0,487.385,512.173,1608.929,1247.413,1247.413,1263.462
AIV,2023,30490,FEMALE,66018,,CFO,Executive VP & CFO,47,0,0,0,0,13.2,0,475,852.648,559.672,2095.813,2095.813,2095.813
AIV,2023,30490,FEMALE,66019,,,"Executive VP, Chief Administrative Officer, General Counsel & Secretary",50,0,0,0,0,13.2,0,425,626.944,886.254,1335.139,1335.139,1751.81
AIV,2023,30490,MALE,66020,CEO,,"President, CEO & Director",43,0,0,0,0,13.2,0,625,2500.003,6.092,1573.838,1573.838,4073.841
GEO,2023,30536,MALE,36597,,,Founder & Executive Chairman of the Board,73,0,0,0,0,157.771,0,1081.5,1081.498,4201.921,3383.608,3383.608,5900.74
GEO,2023,30536,MALE,36599,,,President & COO,72,0,0,0,0,18.14,0,575,472.856,1868.684,1489.805,1489.805,1489.805
GEO,2023,30536,MALE,39556,,CFO,Chief Executive Officer,55,0,0,0,0,42.796,1912.897,695.25,609.858,3703.763,1894.507,1894.507,2172.086
GEO,2023,30536,MALE,67176,CEO,,Advisor,49,0,0,0,0,45.461,0,1004.25,1101.13,4448.119,3137.763,3137.763,3137.763
GEO,2023,30536,MALE,69563,,,"SVP, President of Secure Services & President of U.S. Corrections, Detention and International Ops",58,0,0,0,0,12.344,1552.449,540.75,444.692,1567.263,1396.351,1396.351,2948.8
ADTN,2023,30576,MALE,17227,CEO,,"President, CEO & Chairman",58,0,0,0,0,5.669,0,865.676,8632.599,203.244,4095.112,4095.112,10467.712
ADTN,2023,30576,MALE,43916,,,Executive Officer,62,0,0,0,0,460.466,0,220.753,0,0,681.219,681.219,681.219
ADTN,2023,30576,MALE,43917,,,Chief Revenue Officer,52,0,0,0,0,13.2,0,387.593,1626.272,154.823,1136.754,1086.289,2136.758
ADTN,2023,30576,MALE,69564,,,Chief Technology Officer,55,0,0,0,13.603,16.713,0,335.377,790.543,55.968,1142.624,1142.624,1142.633
ADTN,2023,30576,MALE,71969,,CFO,Senior VP & CFO,50,0,0,0,0,12.833,0,356.705,835.743,65.651,1117.033,1117.033,1205.281
AMED,2023,30612,MALE,51134,,,Chairman & CEO,62,50,0,0,0,120.242,0,373.846,3451.288,0,3995.376,3995.376,3995.376
AMED,2023,30612,MALE,60128,,CFO,"Executive VP, COO, CFO & Principal Financial Officer",54,0,0,335.862,28.383,13.947,0,675,2714.041,5189.135,4454.358,4077.988,4454.358
AMED,2023,30612,MALE,60129,,,Chief Information Officer,58,0,0,92.257,14.193,16.006,0,420.192,608.825,740.708,1551.98,1363.773,1551.98
AMED,2023,30612,MALE,70054,,,Chief Strategy Officer,37,100,0,0,9.462,10.642,0,407.692,405.949,1320.574,1368.504,1243.033,1368.504
VRE,2023,30637,MALE,67998,CEO,,CEO & Director,47,0,0,0,0,26.21,0,800,4000,4022.208,7064.21,7064.21,7064.21
VRE,2023,30637,FEMALE,70056,,,Executive VP & COO,38,0,0,0,0,42.23,0,400,600,481.118,1615.23,1615.23,1615.23
VRE,2023,30637,FEMALE,70057,,,General Counsel & Secretary,45,0,0,0,0,31.162,0,400,750,672.111,1754.162,1754.162,1754.162
VRE,2023,30637,FEMALE,70058,,CFO,Chief Financial Officer,39,0,0,0,0,29.81,0,400,650,541.757,1652.81,1652.81,1652.81
VRE,2023,30637,MALE,70059,,,Executive VP & Chief Investment Officer,41,0,0,0,0,31.363,0,400,750,780.082,1754.363,1754.363,1754.363
DAR,2023,30651,MALE,36201,CEO,,Chairman & CEO,60,0,3495.317,23771.798,0,97.504,306.914,1260,6159.169,3268.158,6970.695,10466.012,9332.669
DAR,2023,30651,MALE,48980,,,Executive VP & Chief Strategy Officer,66,0,4250.163,0,0,105.361,0,700,1106.163,623.1,2575.443,6825.606,2575.443
DAR,2023,30651,MALE,59397,,,Executive Vice President of International Rendering & Specialties,59,0,0,1562.138,0,130.728,736.638,649.02,1012.222,543.356,2171.682,2171.682,2284.179
DAR,2023,30651,MALE,61823,,CFO,Executive VP & CFO,64,0,0,181.888,0,78.98,747.831,700,1106.163,553.473,2383.083,2383.083,2385.887
DAR,2023,30651,MALE,71491,,,Chief Operating Officer of North America,57,0,0,0,0,422.897,0,449.615,3528.192,2429.002,4836.849,4836.849,4827.145
SIRI,2023,30662,MALE,36684,,,President & Chief Content Officer,63,2500,0,0,0,9.9,0,1697.44,0,990.234,4207.34,4207.34,4207.34
SIRI,2023,30662,MALE,36686,,,"Executive VP, General Counsel & Secretary",61,1800,0,0,0,9.9,0,1025,0,534.649,2834.9,2834.9,2834.9
SIRI,2023,30662,FEMALE,60132,CEO,,CEO & Director,54,5250,0,0,0,164.546,0,1750.001,0,0,7164.547,7164.547,7164.547
SIRI,2023,30662,MALE,66022,,,Executive VP & CFO,56,0,0,0,0,5.126,0,410.089,0,0,415.215,415.215,415.215
SIRI,2023,30662,MALE,70060,,,Executive VP and Chief Product & Technology Officer,50,1800,0,0,0,9.9,0,1250.001,0,2691.771,3059.901,3059.901,3059.901
SIRI,2023,30662,MALE,71970,,CFO,EVP & Chief Financial Officer,57,900,0,0,891.658,9.899,0,688.751,2041.986,1337.65,4390.637,3640.636,4390.637
RS,2023,30671,FEMALE,27548,CEO,,"President, CEO & Director",57,0,0,0,0,659.476,9843.679,1225,7200.503,2713.176,5634.476,5634.476,14319.273
RS,2023,30671,MALE,43919,,,Executive VP & COO,56,0,0,0,0,295.236,0,718.75,3800.059,1315.894,6303.984,6303.984,7064.045
RS,2023,30671,MALE,67615,,,"Senior VP, General Counsel & Corporate Secretary",55,0,0,0,0,303.119,0,622.5,1399.891,716.82,3095.498,3095.498,4215.51
RS,2023,30671,MALE,67616,,CFO,CFO & Senior VP,47,0,0,0,0,180.56,0,625,1399.891,716.82,4230.451,4230.451,4230.451
RS,2023,30671,MALE,71971,,,Senior Vice President of Operations,60,0,0,0,0,437.963,0,587.5,1399.891,716.82,4225.354,4225.354,4225.354
O,2023,30822,MALE,48572,CEO,,"President, CEO & Director",53,0,0,0,0,674.908,0,1000,7398.815,10939.135,11353.31,11353.31,13128.81
O,2023,30822,MALE,54929,,,"President of Realty Income International, Executive VP & Chief Strategy Officer",51,0,0,0,0,190.718,0,600,2172.699,2807.082,2253.539,2253.539,3914.363
O,2023,30822,MALE,61305,,,Executive VP & Chief Investment Officer,56,0,0,0,0,177.98,0,600,2139.867,2726.258,3839.594,3839.594,3839.594
O,2023,30822,FEMALE,67617,,CFO,"Executive VP, CFO & Treasurer",61,0,0,0,0,48.94,0,620,2428.781,1813.1,1601.007,1601.007,4029.788
O,2023,30822,FEMALE,67618,,,"Executive VP, Chief Legal Officer, General Counsel & Secretary",54,0,0,0,0,38.657,0,550,1718.988,1945.328,2998.955,2998.955,2998.955
SSYS,2023,30847,MALE,61306,,,Chief Industrial Business Officer,,153.336,0,0,0,34.087,0,344.126,657.69,0,531.549,531.549,1189.239
SSYS,2023,30847,MALE,65406,CEO,,Chief Executive Officer,57,398.72,0,0,0,252.904,0,569.6,1909.004,0,1221.224,1221.224,3130.228
SSYS,2023,30847,MALE,68919,,,Chief Operating Officer,61,102.528,0,0,0,84.751,0,292.937,662.168,0,480.216,480.216,1142.384
SSYS,2023,30847,MALE,71492,,CFO,Chief Financial Officer,46,108.234,0,0,0,117.14,0,282.092,501.647,0,507.466,507.466,1009.113
